Observable,Value,ID,Time
Tumour volume,9.722953050174281,1,0.0
Tumour volume,14.316114278461196,2,0.12
Tumour volume,17.08171784332833,3,0.24
Tumour volume,21.15631596412777,4,0.36
Tumour volume,29.719840992964503,5,0.48
Tumour volume,39.84410437026101,6,0.6
Tumour volume,10.749799876381243,7,0.0
Tumour volume,11.858932012333103,8,0.12
Tumour volume,22.34502012310997,9,0.24
Tumour volume,18.09670437644123,10,0.36
Tumour volume,25.30635934701432,11,0.48
Tumour volume,20.793541372647898,12,0.6
Tumour volume,7.143666673494286,13,0.0
Tumour volume,12.232267519342486,14,0.12
Tumour volume,18.669172696343665,15,0.24
Tumour volume,24.57715889466725,16,0.36
Tumour volume,26.002491449277358,17,0.48
Tumour volume,35.85281287010586,18,0.6
Tumour volume,9.66455612923603,19,0.0
Tumour volume,12.740535973226592,20,0.12
Tumour volume,15.224108906705197,21,0.24
Tumour volume,17.70052728156343,22,0.36
Tumour volume,33.20681464971058,23,0.48
Tumour volume,25.175260513834687,24,0.6
Tumour volume,9.626838946203334,25,0.0
Tumour volume,14.73211095452982,26,0.12
Tumour volume,27.228755667193692,27,0.24
Tumour volume,18.76212422250848,28,0.36
Tumour volume,31.987270557442844,29,0.48
Tumour volume,27.926163549883846,30,0.6
Tumour volume,11.100781567825202,31,0.0
Tumour volume,11.050651264503692,32,0.12
Tumour volume,15.527276136106625,33,0.24
Tumour volume,28.93655118963791,34,0.36
Tumour volume,34.92656133759257,35,0.48
Tumour volume,42.655951137476954,36,0.6
Tumour volume,8.290628203192862,37,0.0
Tumour volume,16.64269226295511,38,0.12
Tumour volume,12.829200042383954,39,0.24
Tumour volume,31.84568838897476,40,0.36
Tumour volume,39.592972277269105,41,0.48
Tumour volume,24.17507868299491,42,0.6
Tumour volume,9.342104070072669,43,0.0
Tumour volume,15.29841700882543,44,0.12
Tumour volume,19.461626993435193,45,0.24
Tumour volume,17.190799604642752,46,0.36
Tumour volume,21.860923984259543,47,0.48
Tumour volume,43.90008933292983,48,0.6
Tumour volume,11.68682772192426,49,0.0
Tumour volume,12.880678518169226,50,0.12
Tumour volume,16.55041539489553,51,0.24
Tumour volume,18.936687606598703,52,0.36
Tumour volume,25.08530027879784,53,0.48
Tumour volume,32.02790828571857,54,0.6
Tumour volume,11.647106924308988,55,0.0
Tumour volume,11.072490479849224,56,0.12
Tumour volume,22.060083082474574,57,0.24
Tumour volume,20.932837789575583,58,0.36
Tumour volume,27.84461374417232,59,0.48
Tumour volume,22.892509011199852,60,0.6
Tumour volume,9.812474401021232,61,0.0
Tumour volume,12.379821040496333,62,0.12
Tumour volume,16.801688613039637,63,0.24
Tumour volume,20.342955381819298,64,0.36
Tumour volume,22.50981787399179,65,0.48
Tumour volume,38.89138161806917,66,0.6
Tumour volume,10.503618231630087,67,0.0
Tumour volume,9.834428808796524,68,0.12
Tumour volume,18.203084470760096,69,0.24
Tumour volume,27.302418370062806,70,0.36
Tumour volume,25.457910905336234,71,0.48
Tumour volume,33.548841829440775,72,0.6
Tumour volume,10.656931485703339,73,0.0
Tumour volume,12.032767659501191,74,0.12
Tumour volume,16.28091507454402,75,0.24
Tumour volume,24.93778024687236,76,0.36
Tumour volume,16.60121694420739,77,0.48
Tumour volume,44.40046139342559,78,0.6
Tumour volume,8.793872012730375,79,0.0
Tumour volume,12.121809611065732,80,0.12
Tumour volume,21.385046675618813,81,0.24
Tumour volume,23.29602407559748,82,0.36
Tumour volume,30.926375218940187,83,0.48
Tumour volume,31.038580517501213,84,0.6
Tumour volume,11.919770648003935,85,0.0
Tumour volume,10.484286741926558,86,0.12
Tumour volume,14.34490528538535,87,0.24
Tumour volume,18.33061260597344,88,0.36
Tumour volume,22.80724341560684,89,0.48
Tumour volume,21.449544070124936,90,0.6
Tumour volume,9.682262579575378,91,0.0
Tumour volume,13.341935654923958,92,0.12
Tumour volume,15.655017790415787,93,0.24
Tumour volume,24.32598506731914,94,0.36
Tumour volume,47.73340203401924,95,0.48
Tumour volume,93.87013044333371,96,0.6
Tumour volume,10.93345127419138,97,0.0
Tumour volume,16.891096586160817,98,0.12
Tumour volume,19.395284692886428,99,0.24
Tumour volume,22.850085842067255,100,0.36
Tumour volume,24.847611903840942,101,0.48
Tumour volume,23.014562920926817,102,0.6
Tumour volume,7.774495284038092,103,0.0
Tumour volume,12.322145752217546,104,0.12
Tumour volume,15.845585642308526,105,0.24
Tumour volume,15.219989940840685,106,0.36
Tumour volume,35.50880901438431,107,0.48
Tumour volume,30.62290857962468,108,0.6
Tumour volume,12.37361252918108,109,0.0
Tumour volume,12.610352468064901,110,0.12
Tumour volume,15.345497520127388,111,0.24
Tumour volume,23.89389852997175,112,0.36
Tumour volume,21.095482880703713,113,0.48
Tumour volume,33.80677344881976,114,0.6
Tumour volume,9.212917071917843,115,0.0
Tumour volume,12.797020020976634,116,0.12
Tumour volume,11.674876958855078,117,0.24
Tumour volume,29.472796558231565,118,0.36
Tumour volume,24.05195618388206,119,0.48
Tumour volume,28.98421075083646,120,0.6
Tumour volume,10.517184505902708,121,0.0
Tumour volume,10.85678852158274,122,0.12
Tumour volume,18.152572276425662,123,0.24
Tumour volume,19.511254706671977,124,0.36
Tumour volume,22.142028683984375,125,0.48
Tumour volume,38.056503532598796,126,0.6
Tumour volume,11.321594185374588,127,0.0
Tumour volume,12.740959014254518,128,0.12
Tumour volume,14.548873006900994,129,0.24
Tumour volume,22.21537605936134,130,0.36
Tumour volume,23.15754350699973,131,0.48
Tumour volume,18.135691887320448,132,0.6
Tumour volume,9.982098948579521,133,0.0
Tumour volume,9.498020369461624,134,0.12
Tumour volume,16.47128399149746,135,0.24
Tumour volume,21.66632300669766,136,0.36
Tumour volume,35.94429579892695,137,0.48
Tumour volume,41.21375006334679,138,0.6
Tumour volume,13.17357712900184,139,0.0
Tumour volume,15.01672688200588,140,0.12
Tumour volume,18.353910674293985,141,0.24
Tumour volume,23.860714394317466,142,0.36
Tumour volume,20.975514584590904,143,0.48
Tumour volume,20.541588154473555,144,0.6
Tumour volume,10.070713138898977,145,0.0
Tumour volume,10.029350366470654,146,0.12
Tumour volume,12.616092176826076,147,0.24
Tumour volume,16.943442433391816,148,0.36
Tumour volume,22.63113534172301,149,0.48
Tumour volume,36.7030183801262,150,0.6
Tumour volume,12.340179364160743,151,0.0
Tumour volume,11.98747188486011,152,0.12
Tumour volume,17.431911605745157,153,0.24
Tumour volume,27.35014902117287,154,0.36
Tumour volume,19.662488692853817,155,0.48
Tumour volume,43.83623419689162,156,0.6
Tumour volume,7.804033835154974,157,0.0
Tumour volume,13.121610588433457,158,0.12
Tumour volume,16.299005664973752,159,0.24
Tumour volume,20.31799320894079,160,0.36
Tumour volume,26.816333003509754,161,0.48
Tumour volume,25.21473582173021,162,0.6
Tumour volume,8.118729319346219,163,0.0
Tumour volume,12.621377089418308,164,0.12
Tumour volume,13.87955697202963,165,0.24
Tumour volume,22.49675941313094,166,0.36
Tumour volume,21.093628742186972,167,0.48
Tumour volume,43.93238013540795,168,0.6
Tumour volume,9.648519228188626,169,0.0
Tumour volume,13.174303941642656,170,0.12
Tumour volume,19.65946809748802,171,0.24
Tumour volume,24.94464794335761,172,0.36
Tumour volume,30.051881792776683,173,0.48
Tumour volume,18.9198103799853,174,0.6
Tumour volume,11.264011362784743,175,0.0
Tumour volume,12.38557368733137,176,0.12
Tumour volume,15.948134058360093,177,0.24
Tumour volume,14.437442822220339,178,0.36
Tumour volume,20.850488623755854,179,0.48
Tumour volume,41.895706026884405,180,0.6
Tumour volume,9.15437638543385,181,0.0
Tumour volume,14.041774076249341,182,0.12
Tumour volume,19.33956787291686,183,0.24
Tumour volume,23.552754241039978,184,0.36
Tumour volume,24.442769742528967,185,0.48
Tumour volume,39.54546705852895,186,0.6
Tumour volume,9.08272467702109,187,0.0
Tumour volume,12.204772707256103,188,0.12
Tumour volume,15.527141367165676,189,0.24
Tumour volume,25.046865884356865,190,0.36
Tumour volume,26.76140291126273,191,0.48
Tumour volume,38.48511870707426,192,0.6
Tumour volume,10.118046018668082,193,0.0
Tumour volume,13.958829632389765,194,0.12
Tumour volume,9.760536418050096,195,0.24
Tumour volume,21.489881381120398,196,0.36
Tumour volume,18.848435044471103,197,0.48
Tumour volume,31.967248788094697,198,0.6
Tumour volume,11.981998517543717,199,0.0
Tumour volume,13.52811894722664,200,0.12
Tumour volume,10.462051458611842,201,0.24
Tumour volume,26.010270535633257,202,0.36
Tumour volume,39.34658894925909,203,0.48
Tumour volume,49.06680430578175,204,0.6
Tumour volume,10.82581202561545,205,0.0
Tumour volume,12.630891534139712,206,0.12
Tumour volume,13.426017859166128,207,0.24
Tumour volume,24.66544869706149,208,0.36
Tumour volume,17.514728820757533,209,0.48
Tumour volume,22.458356442312116,210,0.6
Tumour volume,10.715614966981219,211,0.0
Tumour volume,11.389305651816416,212,0.12
Tumour volume,17.518810505863446,213,0.24
Tumour volume,17.152405327734726,214,0.36
Tumour volume,25.556287879282277,215,0.48
Tumour volume,31.665562839779,216,0.6
Tumour volume,8.481008718182274,217,0.0
Tumour volume,10.76202580650625,218,0.12
Tumour volume,19.207179864799077,219,0.24
Tumour volume,27.196797012216212,220,0.36
Tumour volume,28.709603746873523,221,0.48
Tumour volume,37.03289956585616,222,0.6
Tumour volume,10.021024109057233,223,0.0
Tumour volume,11.07681857774945,224,0.12
Tumour volume,15.209971989544725,225,0.24
Tumour volume,21.315820821363257,226,0.36
Tumour volume,29.271011625909274,227,0.48
Tumour volume,21.849606021140588,228,0.6
Tumour volume,6.859515076011492,229,0.0
Tumour volume,11.681488297558383,230,0.12
Tumour volume,13.954275075732445,231,0.24
Tumour volume,18.78078043415348,232,0.36
Tumour volume,15.343574302800578,233,0.48
Tumour volume,22.926719132507706,234,0.6
Tumour volume,9.34887128318409,235,0.0
Tumour volume,11.439966204200683,236,0.12
Tumour volume,15.697203494535277,237,0.24
Tumour volume,28.30161493649553,238,0.36
Tumour volume,30.252740629464196,239,0.48
Tumour volume,38.94033892901677,240,0.6
Tumour volume,9.286403057211286,241,0.0
Tumour volume,11.915535071769062,242,0.12
Tumour volume,16.774124679693056,243,0.24
Tumour volume,21.32208501015019,244,0.36
Tumour volume,25.977494935260463,245,0.48
Tumour volume,29.542237380937635,246,0.6
Tumour volume,9.308551718664871,247,0.0
Tumour volume,15.139220860591584,248,0.12
Tumour volume,18.210838425846628,249,0.24
Tumour volume,16.448009733359857,250,0.36
Tumour volume,25.190955469871714,251,0.48
Tumour volume,25.72228844655631,252,0.6
Tumour volume,9.268210124795475,253,0.0
Tumour volume,13.161455237256105,254,0.12
Tumour volume,16.903765548014025,255,0.24
Tumour volume,22.207146811591727,256,0.36
Tumour volume,19.157434750116046,257,0.48
Tumour volume,22.085468848186157,258,0.6
Tumour volume,10.96874485247569,259,0.0
Tumour volume,14.71933001505103,260,0.12
Tumour volume,14.41500875350058,261,0.24
Tumour volume,19.800411991989137,262,0.36
Tumour volume,27.422861564937353,263,0.48
Tumour volume,23.990785544901705,264,0.6
Tumour volume,7.461490525773117,265,0.0
Tumour volume,12.103827248434142,266,0.12
Tumour volume,14.482539143885536,267,0.24
Tumour volume,27.360307031612102,268,0.36
Tumour volume,22.448836929079185,269,0.48
Tumour volume,33.75743585505131,270,0.6
Tumour volume,8.452515959012873,271,0.0
Tumour volume,13.176066496803555,272,0.12
Tumour volume,19.221284436702916,273,0.24
Tumour volume,19.82718396020216,274,0.36
Tumour volume,24.191399986387037,275,0.48
Tumour volume,37.92750929264069,276,0.6
Tumour volume,10.179426978942606,277,0.0
Tumour volume,14.125986082634357,278,0.12
Tumour volume,19.08769375164132,279,0.24
Tumour volume,15.102761950154699,280,0.36
Tumour volume,17.031473526249666,281,0.48
Tumour volume,34.39666704573632,282,0.6
Tumour volume,8.655094120128204,283,0.0
Tumour volume,14.25263249276826,284,0.12
Tumour volume,15.607485465368722,285,0.24
Tumour volume,22.108265320982476,286,0.36
Tumour volume,18.429400511657995,287,0.48
Tumour volume,24.435052768040077,288,0.6
Tumour volume,10.519278467998618,289,0.0
Tumour volume,15.153668227397375,290,0.12
Tumour volume,14.664276598827708,291,0.24
Tumour volume,19.95403762781031,292,0.36
Tumour volume,28.293853365202477,293,0.48
Tumour volume,19.062669130828095,294,0.6
Tumour volume,7.897714310202057,295,0.0
Tumour volume,13.095717037846743,296,0.12
Tumour volume,17.24151324510596,297,0.24
Tumour volume,16.361814970647178,298,0.36
Tumour volume,24.338419668766743,299,0.48
Tumour volume,31.039093114643755,300,0.6
Tumour volume,11.504593830125085,301,0.0
Tumour volume,12.910401476310735,302,0.12
Tumour volume,16.82710720468145,303,0.24
Tumour volume,16.454855384904334,304,0.36
Tumour volume,34.89498029828425,305,0.48
Tumour volume,31.439740000496858,306,0.6
Tumour volume,9.798911321914591,307,0.0
Tumour volume,11.057192294991173,308,0.12
Tumour volume,15.277202864379133,309,0.24
Tumour volume,21.396339906860366,310,0.36
Tumour volume,50.116247302554044,311,0.48
Tumour volume,24.70244651730746,312,0.6
Tumour volume,9.177950118663784,313,0.0
Tumour volume,12.080454098953718,314,0.12
Tumour volume,12.507709423469773,315,0.24
Tumour volume,23.491055617514352,316,0.36
Tumour volume,25.370347212367005,317,0.48
Tumour volume,37.67967439949172,318,0.6
Tumour volume,8.931022877809761,319,0.0
Tumour volume,12.54162432371876,320,0.12
Tumour volume,18.61401620646519,321,0.24
Tumour volume,19.263066320540304,322,0.36
Tumour volume,26.385016137716786,323,0.48
Tumour volume,32.4206857214962,324,0.6
Tumour volume,10.044756233623048,325,0.0
Tumour volume,15.527376266654283,326,0.12
Tumour volume,16.961370252741403,327,0.24
Tumour volume,16.575320682262166,328,0.36
Tumour volume,23.47397329936294,329,0.48
Tumour volume,35.82583897285157,330,0.6
Tumour volume,9.637012721876438,331,0.0
Tumour volume,11.164523769590888,332,0.12
Tumour volume,17.234526743635932,333,0.24
Tumour volume,20.775511099911384,334,0.36
Tumour volume,23.751686517143245,335,0.48
Tumour volume,40.83707870624648,336,0.6
Tumour volume,8.618469336718316,337,0.0
Tumour volume,11.993037719521933,338,0.12
Tumour volume,16.793933472361477,339,0.24
Tumour volume,17.473998306186115,340,0.36
Tumour volume,30.1283420772726,341,0.48
Tumour volume,26.398180279939577,342,0.6
Tumour volume,9.705101031549002,343,0.0
Tumour volume,13.831728728674976,344,0.12
Tumour volume,21.467656628903438,345,0.24
Tumour volume,19.58853094960207,346,0.36
Tumour volume,33.31631477165114,347,0.48
Tumour volume,41.51807926634954,348,0.6
Tumour volume,11.668557666096405,349,0.0
Tumour volume,10.362601114428944,350,0.12
Tumour volume,14.496029594556244,351,0.24
Tumour volume,18.666489666929994,352,0.36
Tumour volume,22.556095649601133,353,0.48
Tumour volume,47.430785630052604,354,0.6
Tumour volume,10.203235464152339,355,0.0
Tumour volume,13.766766105584539,356,0.12
Tumour volume,13.68129741767953,357,0.24
Tumour volume,18.24480131642459,358,0.36
Tumour volume,41.81431221956321,359,0.48
Tumour volume,42.887445146476686,360,0.6
Tumour volume,9.159130298621937,361,0.0
Tumour volume,13.069842194187483,362,0.12
Tumour volume,14.955918971158184,363,0.24
Tumour volume,32.28806287588593,364,0.36
Tumour volume,28.225473205999972,365,0.48
Tumour volume,30.069985557319274,366,0.6
Tumour volume,9.04601436402623,367,0.0
Tumour volume,13.537613638646729,368,0.12
Tumour volume,17.55048748336011,369,0.24
Tumour volume,22.00638171623445,370,0.36
Tumour volume,37.17121613247475,371,0.48
Tumour volume,26.894921644431864,372,0.6
Tumour volume,9.824929477139428,373,0.0
Tumour volume,12.871359213782876,374,0.12
Tumour volume,13.22748722636907,375,0.24
Tumour volume,19.576286200978718,376,0.36
Tumour volume,35.150161151098956,377,0.48
Tumour volume,35.48664364521301,378,0.6
Tumour volume,10.406633698981329,379,0.0
Tumour volume,8.947985854994595,380,0.12
Tumour volume,17.52075216528917,381,0.24
Tumour volume,23.65343962579955,382,0.36
Tumour volume,17.299181905227616,383,0.48
Tumour volume,25.881166363915494,384,0.6
