Observable,Value,ID,Time
Tumour volume,11.647595270817057,1,0.0
Tumour volume,11.58962306047314,2,0.12
Tumour volume,14.245151038117385,3,0.24
Tumour volume,21.84203066666511,4,0.36
Tumour volume,39.183595582987884,5,0.48
Tumour volume,45.23952163700326,6,0.6
Tumour volume,11.232934498851892,7,0.0
Tumour volume,12.678630029577887,8,0.12
Tumour volume,16.51586847198831,9,0.24
Tumour volume,26.019122839943446,10,0.36
Tumour volume,19.498843695950914,11,0.48
Tumour volume,52.19316879694765,12,0.6
Tumour volume,10.427711413157487,13,0.0
Tumour volume,12.605161738573146,14,0.12
Tumour volume,16.31129957589136,15,0.24
Tumour volume,22.098264869301257,16,0.36
Tumour volume,28.34044567246272,17,0.48
Tumour volume,50.81529601827126,18,0.6
Tumour volume,8.118971115988998,19,0.0
Tumour volume,12.541093878180202,20,0.12
Tumour volume,17.06628657429759,21,0.24
Tumour volume,26.204551845033826,22,0.36
Tumour volume,26.3356400700278,23,0.48
Tumour volume,36.10207540064598,24,0.6
Tumour volume,10.11915861076979,25,0.0
Tumour volume,12.101116206507044,26,0.12
Tumour volume,13.274470341123529,27,0.24
Tumour volume,13.22852664529248,28,0.36
Tumour volume,31.088810464571335,29,0.48
Tumour volume,29.740604876521235,30,0.6
Tumour volume,7.843703892434082,31,0.0
Tumour volume,11.435343885053385,32,0.12
Tumour volume,17.255312910101175,33,0.24
Tumour volume,32.77310758258077,34,0.36
Tumour volume,30.05132060236954,35,0.48
Tumour volume,33.99957676090652,36,0.6
Tumour volume,10.618646781480809,37,0.0
Tumour volume,13.516851309263746,38,0.12
Tumour volume,13.13586791478045,39,0.24
Tumour volume,17.33463511336825,40,0.36
Tumour volume,23.130362876162025,41,0.48
Tumour volume,15.987687661261322,42,0.6
Tumour volume,10.823957660068395,43,0.0
Tumour volume,10.706635423382245,44,0.12
Tumour volume,16.898782860443337,45,0.24
Tumour volume,17.757531746787997,46,0.36
Tumour volume,22.21293301648418,47,0.48
Tumour volume,23.649704628139986,48,0.6
Tumour volume,11.000825158163162,49,0.0
Tumour volume,11.06798972310442,50,0.12
Tumour volume,17.34224790453791,51,0.24
Tumour volume,21.090228541518712,52,0.36
Tumour volume,34.436525912704866,53,0.48
Tumour volume,20.399701346884058,54,0.6
Tumour volume,11.454914070669846,55,0.0
Tumour volume,11.694665987820748,56,0.12
Tumour volume,15.873111856113061,57,0.24
Tumour volume,18.374604879472493,58,0.36
Tumour volume,14.766393913915135,59,0.48
Tumour volume,49.70402173707061,60,0.6
Tumour volume,11.612627054895112,61,0.0
Tumour volume,15.592355274787137,62,0.12
Tumour volume,23.914264437620652,63,0.24
Tumour volume,20.821633066722104,64,0.36
Tumour volume,25.33903898001163,65,0.48
Tumour volume,22.931434499785745,66,0.6
Tumour volume,9.732287267628545,67,0.0
Tumour volume,12.05566756663895,68,0.12
Tumour volume,19.334238885237017,69,0.24
Tumour volume,17.974916445160805,70,0.36
Tumour volume,22.29795201500948,71,0.48
Tumour volume,17.845898521484948,72,0.6
Tumour volume,11.77509957151755,73,0.0
Tumour volume,13.589466683412658,74,0.12
Tumour volume,15.469087480147815,75,0.24
Tumour volume,15.871402210730023,76,0.36
Tumour volume,21.388143095098677,77,0.48
Tumour volume,25.55990192630666,78,0.6
Tumour volume,7.229138048408594,79,0.0
Tumour volume,12.362613112488003,80,0.12
Tumour volume,19.87372510867514,81,0.24
Tumour volume,15.845470559622393,82,0.36
Tumour volume,26.485873049977016,83,0.48
Tumour volume,20.838690114812746,84,0.6
Tumour volume,7.810078495350458,85,0.0
Tumour volume,14.028937489232328,86,0.12
Tumour volume,15.292390032463942,87,0.24
Tumour volume,20.16658674132039,88,0.36
Tumour volume,22.848737254314972,89,0.48
Tumour volume,39.61944556643607,90,0.6
Tumour volume,9.82616533384929,91,0.0
Tumour volume,13.567345795929988,92,0.12
Tumour volume,15.690372945581473,93,0.24
Tumour volume,18.58304649545849,94,0.36
Tumour volume,18.360802513126888,95,0.48
Tumour volume,24.32008303718844,96,0.6
Tumour volume,10.270020958006354,97,0.0
Tumour volume,15.354875127339803,98,0.12
Tumour volume,15.419131869507577,99,0.24
Tumour volume,20.81654980943351,100,0.36
Tumour volume,26.872863259804614,101,0.48
Tumour volume,59.950013750017874,102,0.6
Tumour volume,10.440557634190647,103,0.0
Tumour volume,8.824895607679718,104,0.12
Tumour volume,20.2025415218928,105,0.24
Tumour volume,18.6112349007214,106,0.36
Tumour volume,16.232200704255607,107,0.48
Tumour volume,21.400863499634873,108,0.6
Tumour volume,9.497992254267913,109,0.0
Tumour volume,10.997902075440463,110,0.12
Tumour volume,14.654943712152594,111,0.24
Tumour volume,17.633623056558566,112,0.36
Tumour volume,29.340250958579276,113,0.48
Tumour volume,33.701003993666845,114,0.6
Tumour volume,8.974829446124215,115,0.0
Tumour volume,14.755123537520275,116,0.12
Tumour volume,18.215659317610754,117,0.24
